"Variables ->","ln_y_star","ln_y_star_sm","ln_ipei","ln_cpi_nosub","ln_y","ln_y_sm","ln_cpi_sub","ln_s","ln_bm","ln_cpi","ln_z","ln_v","ln_ipei_q","d4_ln_y_star","d4_ln_y_star_sm","d4_ln_ipei","i_star","d4_ln_cpi_nosub","d4_ln_y","d4_ln_y_sm","d4_ln_cpi_sub","d4_ln_s","d4_ln_bm","i","d4_ln_cpi","d4_ln_z","d4_ln_v","r","d4_ln_ipei_q","dla_ipei","dla_z","dla_s","dla_cpi_nosub","dla_cpi_sub","dla_cpi","dla_bm","dla_v","dla_ipei_q","s_d4_ln_y_star","s_d4_ln_ipei","s_i_star","s_d4_ln_cpi_nosub","s_d4_ln_y","s_d4_ln_cpi_sub","s_d4_ln_s","s_d4_ln_bm","s_i"
"2005Q4",968.88515,3871.82637,471.00826,0.78809,1127.54751,4504.49765,497.51997,203.25153,989.74180,376.97313,-0.72308,635.32568,674.25979,3.78278,3.44739,7.68804,4.04667,0.65215,5.61849,5.41406,6.69735,-1.91965,15.79377,3.90152,7.34950,-0.92896,-3.47794,-2.97765,5.76839,2.97416,-3.66511,1.74752,0.92232,7.13080,9.75284,27.25952,-4.12336,4.72168,1.11565,0.24396,0.37957,-0.18497,0.06256,0.16838,-0.85896,0.50491,0.08621
"2006Q1",970.22156,3874.98890,471.33099,0.19938,1132.85217,4509.29589,499.81227,203.03386,995.52633,378.00619,-2.26543,637.13811,674.36485,3.16253,3.49222,5.04702,4.66333,0.33636,4.79824,5.33560,6.93465,-1.08524,16.42679,4.25000,7.27101,-2.97287,-4.69390,-2.42141,3.96178,1.29092,-6.16940,-0.87068,-2.35484,9.16920,4.13224,23.13812,7.24972,0.42024,0.46676,-1.67790,0.60472,-0.35282,-0.15909,0.09266,-0.47563,1.77267,-0.04066
"2006Q2",970.48049,3877.91866,473.90189,0.70035,1128.22461,4512.17046,501.15338,202.72693,999.06761,379.75083,-0.48671,630.31038,676.62882,2.92976,3.39833,5.77457,4.98667,0.49931,2.87457,4.72905,6.77920,-0.13167,17.19632,4.45152,7.27851,-1.13630,-7.54255,-2.22860,5.64290,10.28360,7.11491,-1.22772,2.00389,5.36444,6.97856,14.16512,-27.31092,9.05588,0.50921,1.02002,0.34097,-0.22466,-1.85958,-0.15170,0.38949,2.67551,-0.09329
"2006Q3",970.62980,3880.21700,475.06384,0.41300,1129.95008,4518.57437,502.24951,202.68299,1000.46113,380.90265,-1.65159,631.73846,677.74683,2.29834,3.04335,4.79912,5.32000,-0.14451,6.40391,4.92380,6.51224,-0.13166,17.53421,4.92857,6.36773,-1.84478,-4.61806,-1.44573,4.66746,4.64780,-4.65952,-0.17576,-1.14941,4.38452,4.60728,5.57408,5.71232,4.47204,-0.01892,-0.04821,0.38110,-0.88432,2.62755,-0.35737,-1.04478,1.58617,0.13669
"2006Q4",971.48602,3882.81787,473.01608,-0.34656,1135.09617,4526.12303,503.22731,202.90249,1009.96415,381.54582,-4.77164,628.35933,675.91857,2.60087,2.74788,2.00782,5.26333,-1.13465,7.54866,5.40635,5.70734,-0.34904,20.22235,5.00000,4.57269,-4.04856,-6.96635,-0.55194,1.65878,-8.19104,-12.48023,0.87800,-3.03824,3.91120,2.57268,38.01208,-13.51652,-7.31304,0.56380,-2.60587,-0.06719,-0.91032,1.80268,-0.69125,-1.46940,3.80586,0.00559
"2007Q1",971.78625,3884.38256,473.90224,0.95877,1138.89687,4532.16773,505.46568,203.99202,1013.89362,384.41899,-4.38943,630.46893,677.89426,1.56469,2.34842,2.57125,5.34667,0.75939,6.04470,5.71796,5.65341,0.95816,18.36729,5.00758,6.41280,-2.12400,-6.66918,-0.48502,3.52941,3.54464,1.52884,4.35812,5.22132,8.95348,11.49268,15.71788,8.43840,7.90276,-0.60663,1.09906,0.18479,1.24826,1.37556,-0.33411,1.55329,0.37394,-0.11436
"2007Q2",972.39601,3886.29808,476.75182,0.56835,1135.30677,4539.24989,506.85301,203.60097,1014.44289,385.31846,-2.46237,627.71689,680.35279,1.91552,2.09486,2.84993,5.29333,-0.13200,7.08216,6.76986,5.69963,0.87404,15.37528,5.42857,5.56763,-1.97566,-2.59349,-0.05900,3.72397,11.39832,7.70827,-1.56420,-1.56167,5.54932,3.59788,2.19708,-11.00816,9.83412,0.20399,0.24312,-0.01334,-1.07073,1.73457,0.11587,-0.83464,-0.58322,0.12034
"2007Q3",972.97054,3888.63882,478.52647,0.46308,1135.61336,4544.91317,508.37785,203.86173,1017.91521,387.08107,-3.13856,626.07600,682.38820,2.34074,2.10546,3.46263,4.94000,0.05008,5.66328,6.58470,6.12834,1.17874,17.45408,5.50833,6.17842,-1.48697,-5.66246,-0.39483,4.64137,7.09860,-2.70476,1.04304,-0.42109,6.09936,7.05044,13.88928,-6.56356,8.14164,0.47354,0.40912,-0.33072,-0.01002,0.05441,0.45669,0.51856,4.37224,-0.01208
"2007Q4",973.59679,3890.74959,481.65794,0.92204,1139.85803,4549.67503,510.14369,203.64333,1020.15014,389.73080,-2.30532,629.85158,685.30127,2.11077,1.98293,8.64186,4.10667,1.26860,4.76186,5.88800,6.91638,0.74084,10.18599,6.01569,8.18498,2.46632,1.49225,-0.88183,9.38270,12.52588,3.33293,-0.87360,1.83584,7.06336,10.59892,8.93972,15.10232,11.65228,0.05488,5.48747,-0.74088,0.45207,-0.01541,0.59248,1.20575,-3.63645,0.13041
"2008Q1",973.16904,3892.13238,484.97957,1.63694,1141.78409,4552.56225,513.17542,203.94774,1020.48301,392.80690,-1.06612,634.47650,688.92731,1.38279,1.93746,11.07733,2.91333,0.67817,2.88722,5.09863,7.70974,-0.04428,6.58939,6.51190,8.38791,3.32331,4.00757,-1.14729,11.03305,13.28652,4.95680,1.21764,2.85960,12.12692,12.30440,1.33148,18.49968,14.50416,-0.57105,4.53178,-1.07802,-0.77987,-1.01150,0.73044,0.09417,-0.97428,0.22313
"2008Q2",973.76278,3893.49915,490.95263,3.06527,1140.91759,4558.17307,515.73189,201.31056,1017.84975,396.69426,0.56915,638.79973,692.26319,1.36677,1.80027,14.20081,2.27333,2.49692,5.61082,4.73079,8.87888,-2.29041,3.40686,6.75000,11.37580,3.03152,11.08284,-1.96801,11.91040,23.89224,6.54111,-10.54872,5.71333,10.22588,15.54944,-10.53304,17.29292,13.34352,-0.26404,5.53659,-0.55166,1.36572,3.01883,0.53503,0.01681,-1.18040,-0.31434
"2008Q3",973.23611,3893.76472,491.87361,3.40976,1138.72749,4561.28720,518.11954,200.64189,1019.92091,399.76944,-2.75295,636.92612,692.51550,0.26557,1.28148,13.34714,2.02000,2.94668,3.11413,4.09351,9.74169,-3.21984,2.00570,7.12681,12.68837,0.38561,10.85012,-1.96807,10.12730,3.68392,-13.28840,-2.67468,1.37795,9.55060,12.30072,8.28464,-7.49444,1.00924,-1.35813,3.26223,-0.11999,0.56332,0.52529,0.43379,-0.52202,0.55002,-0.22019
"2008Q4",971.02304,3891.19097,479.03898,1.87834,1142.67018,4564.09935,519.66687,203.16036,1022.57571,400.21028,-14.93043,639.76134,682.19934,-2.57375,0.11035,-2.61896,0.29333,0.95630,2.81215,3.60608,9.52318,-0.48297,2.42557,7.25000,10.47948,-12.62511,9.90976,0.48972,-3.10193,-51.33852,-48.70995,10.07388,-6.12568,6.18932,1.76336,10.61920,11.34088,-41.26464,-3.70881,-10.00665,-1.55830,0.34273,2.70499,0.12698,0.86024,-0.08147,0.23539
"2009Q1",969.88161,3887.90354,473.84820,0.30544,1141.66326,4563.97852,520.76008,207.47835,1020.67395,399.06006,-16.25154,641.74939,681.32655,-3.28743,-1.05721,-11.13137,0.20333,-1.33150,-0.12083,2.85407,7.58466,3.53061,0.19094,6.87727,6.25316,-15.18542,7.27289,2.56806,-7.60076,-20.76312,-5.28444,17.27196,-6.29160,4.37284,-4.60088,-7.60704,7.95220,-3.49116,-3.16259,-6.85962,0.04781,-1.06485,-0.52835,-0.62565,1.01067,-3.16457,-0.11865
"2009Q2",969.70229,3883.84305,476.26600,-0.42282,1139.95989,4563.02082,521.36739,209.26846,1025.48527,398.84167,-11.79508,635.84201,685.53446,-4.06049,-2.41402,-14.68663,0.20333,-3.48809,-0.95770,1.21194,5.63550,7.95790,7.63552,5.80303,2.14741,-12.36423,-2.95772,2.96126,-6.72873,9.67120,17.82587,7.16044,-2.91303,2.42924,-0.87356,19.24528,-23.62952,16.83164,-3.61896,-3.54714,0.19756,-1.67502,0.15495,-0.35617,2.22944,4.81797,-0.27498
"2009Q3",970.05326,3880.66020,478.39187,-0.90513,1140.10337,4564.39670,522.09956,211.05930,1027.18022,399.43457,-9.79730,635.02271,689.45117,-3.18285,-3.27613,-13.48174,0.13333,-4.31489,1.37588,0.77738,3.98002,10.41741,7.25931,4.86430,-0.33487,-7.04435,-1.90341,2.88153,-3.06433,8.50348,7.99112,7.16336,-1.92925,2.92868,2.37160,6.77980,-3.27720,15.66684,-2.39829,-0.70368,0.07093,-1.21498,1.43756,-0.33406,2.02449,-2.68422,-0.22399
"2009Q4",971.12853,3880.76569,480.29973,-1.72015,1144.85779,4566.58431,522.74986,211.94602,1031.41000,399.69478,-7.96701,636.19765,692.24575,0.10549,-2.60632,1.26075,0.09667,-3.59849,2.18761,0.62124,3.08299,8.78566,8.83429,4.50000,-0.51550,6.96342,-3.56369,0.98160,10.04641,7.63144,7.32113,3.54688,-3.26008,2.60120,1.04084,16.91912,4.69976,11.17832,0.50061,10.59692,0.01018,-1.30554,-1.02011,-0.13804,1.14356,0.46056,0.14180
"2010Q1",971.61153,3882.49561,482.08065,-0.45204,1144.63700,4569.55805,524.09484,210.15367,1033.37777,401.63734,-8.67853,635.35407,692.23432,1.72992,-1.35198,8.23245,0.11333,-0.75748,2.97374,1.39488,3.33476,2.67532,12.70382,4.50000,2.57728,7.57301,-6.39532,-0.19476,10.90777,7.12368,-2.84608,-7.16940,5.07244,5.37992,7.77024,7.87108,-3.37432,-0.04572,0.66589,6.21922,0.01211,1.45103,-0.11899,-0.26432,-2.62654,2.98601,0.12027
"2010Q2",972.57475,3885.36807,482.88633,-0.50394,1143.04185,4572.64001,525.15399,208.02744,1032.45866,402.54715,-10.20237,635.73718,690.91377,2.87246,0.38126,6.62033,0.16000,-0.08112,3.08196,2.40480,3.78660,-1.24102,6.97339,4.50000,3.70548,1.59271,-0.10483,-0.08686,5.37931,3.22272,-6.09533,-8.50492,-0.20759,4.23660,3.63924,-3.67644,1.53244,-5.28220,1.08761,-1.05939,-0.05224,0.56545,-1.19164,-0.07327,-3.30773,-5.15072,-0.14586
"2010Q3",973.34285,3888.65766,482.47427,-0.91259,1141.89136,4574.42800,526.02078,208.40070,1034.12125,403.34833,-12.29472,633.79089,690.87497,3.28959,1.99937,4.08240,0.18000,-0.00746,1.78799,2.50783,3.92122,-2.65860,6.94103,4.50000,3.91376,-2.49742,-1.23182,0.18677,1.42380,-1.64824,-8.36940,1.49304,-1.63461,3.46716,3.20472,6.65036,-7.78516,-0.15520,0.99776,-2.29369,-0.08345,0.37226,-2.19524,-0.06670,-1.56189,-0.43742,0.08393
"2010Q4",973.86660,3891.39573,485.23380,-0.94412,1148.05262,4577.62283,526.90082,208.10978,1038.71161,404.62177,-11.02014,636.24183,693.34358,2.73807,2.65751,4.93407,0.17667,0.77603,3.19483,2.75963,4.15096,-3.83624,7.30161,4.50000,4.92699,-3.05313,0.04418,-0.07177,1.09783,11.03812,5.09829,-1.16368,-0.12612,3.52016,5.09376,18.36144,9.80376,9.87444,0.26114,1.12887,-0.02569,0.65371,0.44601,-0.06443,-0.75707,0.01486,0.02132
"2011Q1",973.62871,3893.41291,489.76767,0.10096,1148.54381,4581.52964,528.39011,205.78772,1043.62698,406.48561,-9.65273,633.30694,695.55539,2.01718,2.72933,7.68702,0.14333,0.55300,3.90681,2.99290,4.29527,-4.36595,10.24921,4.50000,4.84827,-0.97420,-2.04713,-0.64180,3.32107,18.13548,5.46964,-9.28824,4.18032,5.95716,7.45536,19.66148,-11.73956,8.84724,-0.21502,3.64941,-0.00069,-0.56625,0.75617,-0.11478,-0.67833,2.97616,0.09442
"2011Q2",974.30312,3895.14128,493.81473,0.75366,1147.44653,4585.93432,529.90843,203.98781,1043.85147,408.55919,-8.06804,633.50349,697.80254,1.72837,2.44330,10.92840,0.08667,1.25760,4.40468,3.32358,4.75444,-4.03963,11.39281,4.75000,6.01204,2.13433,-2.23369,-1.15104,6.88877,16.18824,6.33879,-7.19964,2.61081,6.07328,8.29432,0.89796,0.78620,8.98860,-0.18394,4.77127,-0.01635,0.11412,0.97637,-0.13372,0.66618,2.01813,0.33241
"2011Q3",974.28081,3896.07924,493.55452,0.94576,1147.46804,4591.51100,531.21164,205.58195,1042.45313,410.39754,-9.22408,636.22655,699.13647,0.93796,1.85540,11.08025,0.08333,1.85835,5.57668,4.27075,5.19086,-2.81875,8.33188,4.91667,7.04921,3.07064,2.43566,-1.18369,8.26150,-1.04084,-4.62416,6.37656,0.76839,5.21284,7.35340,-5.59336,10.89224,5.33572,-0.84620,3.03652,0.06522,0.30883,2.52430,-0.34629,1.17270,-1.96519,0.16567
"2011Q4",975.39778,3897.61042,492.86588,-0.25659,1151.61094,4595.06932,532.32324,205.66807,1046.60516,410.73172,-11.25219,637.32902,698.53395,1.53118,1.55367,7.63208,0.07667,0.68753,3.55832,4.36162,5.42242,-2.44171,7.89355,5.50000,6.10995,-0.23205,1.08719,-0.26036,5.19037,-2.75456,-8.11247,0.34448,-4.80940,4.44640,1.33672,16.60812,4.40988,-2.41008,0.09775,-1.34962,-0.04173,-0.72698,-0.89954,-0.04333,-0.76763,0.31897,0.59154
"2012Q1",976.23271,3900.21442,493.52192,0.02692,1152.28897,4598.81448,533.46194,205.06901,1049.20403,411.48340,-11.68902,636.54688,698.59093,2.60400,1.70038,3.75425,0.10000,-0.07404,3.74516,4.32121,5.07183,-0.71871,5.57705,5.50000,4.99779,-2.03629,3.23994,0.55880,3.03554,2.62416,-1.74732,-2.39624,1.13404,4.55480,3.00672,10.39548,-3.12856,0.22792,0.90734,-3.31206,-0.08433,-0.23624,-0.54975,-0.39362,0.70368,-1.89382,0.19726
"2012Q2",976.67797,3902.58927,493.02138,-0.16121,1150.09177,4601.45972,534.63077,205.28239,1047.76254,412.36666,-12.28915,636.96000,698.30377,2.37485,1.86200,-0.79335,0.13667,-0.91487,2.64524,3.88135,4.72234,1.29458,3.91107,5.50000,3.80747,-4.22111,3.45651,1.45195,0.50123,-2.00216,-2.40049,0.85352,-0.75251,4.67532,3.53304,-5.76596,1.65248,-1.14864,0.20214,-4.29772,-0.03201,-0.24083,-0.97766,-0.11287,0.93230,-2.26229,0.30297
"2012Q3",976.82232,3905.13078,491.98969,-0.82188,1149.94572,4603.93740,535.88712,206.59836,1048.08090,413.30538,-14.44798,637.75194,698.58805,2.54151,2.26289,-1.56483,0.11667,-1.76764,2.47768,3.10660,4.67548,1.01641,5.62777,5.00000,2.90784,-5.22390,1.52539,0.99989,-0.54842,-4.12676,-8.63532,5.26388,-2.64269,5.02540,3.75488,1.27344,3.16776,1.13712,0.47049,-1.84652,-0.08407,-0.64959,-0.96841,0.42490,-0.65738,0.76800,-0.25590
"2012Q4",976.93789,3906.67089,492.61967,-1.72632,1155.10812,4607.43458,537.04226,206.43274,1056.28858,413.98101,-15.45275,635.86180,699.05241,1.54011,2.26512,-0.24621,0.14333,-1.46973,3.49718,3.09132,4.71902,0.76467,9.68342,5.00000,3.24929,-4.20056,-1.46722,0.68270,0.51846,2.51992,-4.01911,-0.66248,-3.61776,4.62056,2.70252,32.83072,-7.56056,1.85744,-0.60487,0.99554,0.06077,-0.04532,1.16095,0.26055,0.01147,2.61749,0.28294
"2013Q1",977.91934,3908.35752,493.06152,-0.81331,1155.17636,4610.32197,538.34569,205.96545,1057.41630,415.52692,-16.13673,636.10575,699.02697,1.68663,2.03578,-0.46040,0.12667,-0.84023,2.88739,2.87687,4.88375,0.89644,8.21227,5.00000,4.04352,-4.44771,-0.44113,0.66296,0.43604,1.76740,-2.73592,-1.86916,3.65204,5.21372,6.18364,4.51088,0.97580,-0.10176,-0.01399,-0.73578,-0.03784,0.46630,-0.47686,0.31435,0.32041,-1.60037,0.15852
"2013Q2",978.18678,3909.86633,492.08772,-0.61865,1154.44368,4614.67388,539.39097,205.45497,1058.55720,416.66942,-17.81043,635.27745,697.54269,1.50881,1.81927,-0.93366,0.10000,-0.45744,4.35191,3.30354,4.76020,0.17258,10.79466,5.25000,4.30276,-5.52128,-1.68255,1.01119,-0.76108,-3.89520,-6.69477,-2.04192,0.77865,4.18112,4.57000,4.56360,-3.31320,-5.93712,-0.25683,-0.83464,-0.03256,0.36648,1.48031,0.02317,-0.52704,1.97467,0.41944
"2013Q3",979.03468,3912.07869,491.85772,-0.72555,1153.63733,4618.36549,540.14933,206.47313,1058.00543,417.66392,-18.96739,635.78123,698.33085,2.21236,1.73698,-0.13197,0.07333,0.09633,3.69161,3.60702,4.26221,-0.12523,9.92453,5.25000,4.35854,-4.51941,-1.97071,1.26239,-0.25720,-0.92000,-4.62784,4.07264,-0.42761,3.03344,3.97800,-2.20708,2.01512,3.15264,0.52563,-0.35506,-0.08140,0.46282,-0.52446,-0.32469,-0.09049,-0.12977,0.16937
"2013Q4",979.90211,3915.04291,491.15101,-1.26586,1157.91738,4621.17475,540.87883,206.76928,1062.10762,418.27804,-20.42144,636.68859,697.92029,2.96422,2.09301,-1.46866,0.07000,0.46046,2.80926,3.43504,3.83657,0.33654,5.81904,5.00000,4.29703,-4.96869,0.82679,1.59104,-1.13212,-2.82684,-5.81623,1.18460,-2.16124,2.91800,2.45648,16.40876,3.62944,-1.64224,0.96530,-2.68422,-0.10924,0.67515,-1.47106,-0.25066,0.41722,-3.27350,-0.09702
"2014Q1",979.55682,3916.68039,492.26837,-0.54431,1159.25639,4625.25478,541.64155,205.15349,1057.59359,419.09178,-21.03770,643.30435,697.42186,1.63748,2.08072,-0.79315,0.06333,0.26900,4.08003,3.73320,3.29586,-0.81196,0.17729,5.00000,3.56486,-4.90097,7.19860,1.99759,-1.60511,4.46944,-2.46504,-6.46316,2.88620,3.05088,3.25496,-18.05612,26.46304,-1.99372,-0.69507,0.45410,0.02802,-0.12688,1.65459,-0.39716,-1.16508,-6.36937,0.00278
"2014Q2",980.84018,3919.33379,492.36723,-0.53337,1158.66387,4629.47497,542.46277,204.89751,1061.46650,419.82650,-21.16018,639.66014,697.26474,2.65340,2.36687,0.27951,0.08667,0.08528,4.22019,3.70027,3.07180,-0.55746,2.90930,4.75000,3.15708,-3.34975,4.38269,1.65221,-0.27795,0.39544,-0.48989,-1.02392,0.04377,3.28488,2.93888,15.49164,-14.57684,-0.62848,0.90957,-0.38495,-0.05806,0.08050,0.27790,-0.05756,0.62820,1.29420,0.05407
"2014Q3",982.04809,3922.34720,491.55618,-0.26525,1157.85526,4633.69290,543.15023,204.98298,1063.15606,421.12512,-23.75998,637.84943,696.53916,3.01341,2.56713,-0.30154,0.07333,0.46030,4.21793,3.83185,3.00090,-1.49015,5.15063,4.50000,3.46120,-4.79259,2.06820,1.46929,-1.79169,-3.24420,-10.39920,0.34188,1.07247,2.74984,5.19448,6.75824,-7.24284,-2.90232,0.81878,-1.70218,-0.10027,0.72856,0.28742,-0.06334,-0.43103,1.04289,-0.03797
"2014Q4",982.55260,3924.99769,488.04941,-0.89098,1162.77263,4638.54815,543.76992,203.20861,1067.02204,421.54401,-29.97480,639.52051,691.25802,2.65049,2.48870,-3.10160,0.07000,0.37488,4.85525,4.34335,2.89109,-3.56067,4.91442,4.33333,3.26597,-9.55336,2.83192,1.76707,-6.66227,-14.02708,-24.85931,-7.09748,-2.50292,2.47876,1.67556,15.46392,6.68432,-21.12456,0.29611,-3.60515,-0.07241,0.52219,1.18789,-0.03217,-2.34039,-1.49561,-0.13052
